whipped/sour cream,domestic eggs,salt,sugar,canned vegetables,soda,canned beer,dish cleaner,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,onions,frozen meals,domestic eggs,vinegar,Instant food products,baking powder,pudding powder,bottled water,skin care,hygiene articles,house keeping products,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,brown bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,frozen meals,pasta,pickled vegetables,soda,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,
butter milk,whipped/sour cream,dog food,coffee,soda,abrasive cleaner,newspapers,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,brown bread,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,tropical fruit,other vegetables,yogurt,frozen vegetables,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,curd,brown bread,canned fish,chocolate,detergent,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,yogurt,detergent,soap,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,canned beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,packaged fruit/vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,pastry,waffles,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,curd,yogurt,whipped/sour cream,rolls/buns,oil,margarine,mustard,candles,newspapers,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,UHT-milk,condensed milk,cream cheese ,salt,sugar,dog food,soda,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,pip fruit,grapes,berries,packaged fruit/vegetables,whipped/sour cream,coffee,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,
rum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,rice,dog food,soda,fruit/vegetable juice,dishes,shopping bags,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,frozen fish,domestic eggs,margarine,tea,bottled beer,canned beer,,,,,,,,,,,,,,,,,,,
ice cream,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,pip fruit,whole milk,cream cheese ,white bread,brown bread,seasonal products,hygiene articles,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,
ham,processed cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,pork,packaged fruit/vegetables,rolls/buns,pastry,rice,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
margarine,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,butter milk,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
sausage,sliced cheese,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,pickled vegetables,coffee,liquor,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,,
soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,rolls/buns,meat spreads,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,berries,coffee,detergent,candles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,instant coffee,fruit/vegetable juice,canned beer,chocolate,candy,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,,,,
citrus fruit,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,hard cheese,spices,coffee,canned beer,chocolate,candy,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,domestic eggs,pastry,salt,oil,sugar,cocoa drinks,,,,,,,,,,,,,,,,,,,,,
brown bread,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,butter,pastry,soda,dishes,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,soap,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,mayonnaise,frozen vegetables,brown bread,pickled vegetables,canned fish,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,
sausage,meat,whole milk,rolls/buns,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,snack products,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,turkey,onions,other vegetables,sliced cheese,ice cream,sauces,waffles,dishes,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,canned fish,salty snack,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,curd cheese,specialty chocolate,abrasive cleaner,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,beverages,white bread,sugar,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,yogurt,tidbits,frozen vegetables,rolls/buns,detergent,,,,,,,,,,,,,,,,,,,,,,
salty snack,newspapers,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,dessert,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,brown bread,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,bottled water,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,whole milk,ice cream,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
semi-finished bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,domestic eggs,rolls/buns,bottled water,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,specialty bar,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,other vegetables,rolls/buns,instant coffee,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,specialty cheese,bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,roll products ,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,
liver loaf,whole milk,yogurt,frozen potato products,domestic eggs,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pasta,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,other vegetables,white bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,waffles,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
berries,salty snack,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,root vegetables,other vegetables,curd,cereals,soda,waffles,,,,,,,,,,,,,,,,,,,,,
white bread,semi-finished bread,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,rolls/buns,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
berries,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,whipped/sour cream,beverages,fruit/vegetable juice,newspapers,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,soda,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
finished products,cream cheese ,bottled water,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
salt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,yogurt,beverages,UHT-milk,domestic eggs,rolls/buns,mustard,,,,,,,,,,,,,,,,,,,,,,
potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,sliced cheese,frozen meals,frozen fish,brown bread,rice,oil,red/blush wine,hygiene articles,,,,,,,,,,,,
grapes,berries,pet care,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,
pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,berries,root vegetables,other vegetables,packaged fruit/vegetables,curd,yogurt,brown bread,pastry,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,UHT-milk,cream cheese ,frozen vegetables,brown bread,misc. beverages,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,specialty cheese,canned vegetables,,,,,,,,,,,,,,,,,,,,,,
cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soap,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,frozen vegetables,napkins,candles,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,pastry,margarine,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
pork,curd cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,herbs,whole milk,yogurt,whipped/sour cream,frozen vegetables,oil,liquor (appetizer),,,,,,,,,,,,,,,,,,,,,
cereals,pet care,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,dessert,canned beer,chewing gum,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,
dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,rolls/buns,waffles,,,,,,,,,,,,,,,,,,,,,,,,,
pork,butter,soda,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,grapes,other vegetables,baking powder,soda,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,grapes,root vegetables,rolls/buns,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,berries,packaged fruit/vegetables,specialty fat,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,dessert,white bread,bottled water,misc. beverages,cake bar,,,,,,,,,,,,,,,,,,,,,
cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,root vegetables,whole milk,butter,curd,yogurt,cream cheese ,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,
butter,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,frozen vegetables,white bread,pastry,sugar,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,tropical fruit,grapes,other vegetables,whole milk,yogurt,domestic eggs,flour,oil,coffee,fruit/vegetable juice,,,,,,,,,,,,,,,,,
cooking chocolate,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,
zwieback,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese ,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,pastry,soups,detergent,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,curd,sliced cheese,pasta,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,citrus fruit,tropical fruit,pip fruit,grapes,cream cheese ,semi-finished bread,margarine,fruit/vegetable juice,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,UHT-milk,pet care,coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,
berries,whole milk,butter,whipped/sour cream,domestic eggs,flour,meat spreads,canned fish,bottled water,liquor,shopping bags,,,,,,,,,,,,,,,,,,
canned beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,butter milk,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,rice,soups,sauces,,,,,,,,,,,,,,,,,,,,,,,,,
liquor,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,chocolate marshmallow,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,frozen vegetables,frozen dessert,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,tropical fruit,grapes,berries,ice cream,misc. beverages,,,,,,,,,,,,,,,,,,,,,,
butter milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,beef,whole milk,whipped/sour cream,cream cheese ,ice cream,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,pastry,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,other vegetables,packaged fruit/vegetables,cat food,pet care,coffee,bottled water,red/blush wine,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,frozen vegetables,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,chocolate marshmallow,candy,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,rolls/buns,roll products ,flour,vinegar,sugar,soups,fruit/vegetable juice,chocolate,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,pork,hamburger meat,citrus fruit,onions,other vegetables,yogurt,UHT-milk,spread cheese,domestic eggs,rolls/buns,margarine,bottled water,canned beer,female sanitary products,shopping bags,,,,,,,,,,,,
whole milk,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,ice cream,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,root vegetables,other vegetables,dessert,napkins,,,,,,,,,,,,,,,,,,,,,,,,
beef,berries,yogurt,semi-finished bread,pasta,bottled water,misc. beverages,hygiene articles,,,,,,,,,,,,,,,,,,,,,
pastry,bottled beer,liquor,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,domestic eggs,white bread,sweet spreads,shopping bags,,,,,,,,,,,,,,,,,,,,,
yogurt,frozen meals,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,soda,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,tropical fruit,butter,yogurt,processed cheese,white bread,soda,fruit/vegetable juice,specialty bar,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,berries,whole milk,butter,dessert,pastry,soda,fruit/vegetable juice,long life bakery product,chewing gum,hygiene articles,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
canned vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,frozen meals,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,onions,yogurt,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,citrus fruit,root vegetables,herbs,other vegetables,roll products ,bottled water,bottled beer,specialty chocolate,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,white bread,sugar,soda,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,yogurt,spread cheese,cereals,canned vegetables,salty snack,cling film/bags,shopping bags,,,,,,,,,,,,,,,,,,,,
berries,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,meat spreads,bottled water,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,cream cheese ,margarine,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,butter,dessert,domestic eggs,rice,sugar,salty snack,,,,,,,,,,,,,,,,,,,,,
sausage,curd,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,hygiene articles,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,root vegetables,other vegetables,whole milk,dessert,butter milk,yogurt,whipped/sour cream,sliced cheese,hard cheese,pastry,semi-finished bread,flour,pasta,canned vegetables,specialty chocolate,male cosmetics,newspapers,shopping bags,,,,,,,,,
oil,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,cake bar,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,cream cheese ,tidbits,soda,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,spices,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,finished products,whipped/sour cream,hard cheese,pasta,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,onions,other vegetables,canned beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,
specialty cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,soda,canned beer,liquor (appetizer),newspapers,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,mustard,soda,canned beer,salty snack,chocolate,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,
canned vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,other vegetables,hard cheese,brown bread,oil,hygiene articles,,,,,,,,,,,,,,,,,,,,,,
frankfurter,ham,dessert,yogurt,processed cheese,white bread,pastry,soda,,,,,,,,,,,,,,,,,,,,,
domestic eggs,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,yogurt,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,domestic eggs,napkins,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,specialty chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,yogurt,frozen fish,rolls/buns,canned vegetables,soda,fruit/vegetable juice,red/blush wine,chocolate,candy,seasonal products,hygiene articles,,,,,,,,,,,,,,,,
beef,root vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,root vegetables,other vegetables,whole milk,butter,yogurt,whipped/sour cream,sliced cheese,zwieback,sugar,coffee,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,pickled vegetables,dog food,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
butter,ice cream,brown bread,bottled beer,rum,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
